x,y,z
-101814.5468033907,-12284.22155194268,29339.56595858735
-128834.7223274153,-56545.42522924785,25796.419921875
-104874.5016360408,-115158.1176705595,1777.755493164063
-136440.0072387084,-105557.0371746912,7369.288460012541
-165171.2095329173,5707.455512283395,6440.94873046875
-178195.0704527687,2250.145906370573,33467.39033288082
-111490.9969842695,13923.15566242161,39643.93359375
-76941.82778391488,-58621.45964738193,6653.144184001348
-2394.417407345265,-89061.66893476198,9057.843844697442
-118753.9020007863,-17680.23082389585,40992.9747925304
-135981.1807597531,-65987.2101960338,29192.56039397822
-123945.3911915454,-37431.59679948307,14175.51650426744
-90041.17818679722,-83879.0728686298,6252.643801698951
-115338.389041062,-42663.699883315,28502.30143193746
-54064.77222165484,-26208.2352635394,7027.244013070564
-121771.3277427433,-53265.24907114679,30245.83190490454
-38059.17492481913,-38408.52827781918,7590.327891564194
-69327.80484204633,-82125.98559507978,1777.755493164063
-164694.0227663629,-81879.85137675944,18362.017578125
-109532.2708856216,-12459.90198806452,47611.30243103996
-176012.643143688,3928.616798752558,46391.36328125
-92340.56265701263,-57033.01853945946,25559.4456210012
-92111.02336563164,-37464.30670519124,22202.705078125
-120144.7826429808,-66126.94334294187,25996.20326550087
-44364.83069991716,-88053.29948260565,1777.755493164063
-110811.9253548261,-78460.69147672903,6073.262224841824
-116727.9441513293,-69004.0413704355,25796.419921875
-113297.2209815153,-19878.31705178409,43060.47070923545
-124137.9801314766,-63270.0746095948,11271.24378713079
-82156.83205851079,-57000.31220437394,11235.27685661935
-78135.97869704125,-123179.9311130618,1777.755493164063
-19934.15944389843,-74468.85139006056,8593.790775794725
-159508.770825539,-8774.921757150805,40274.19197408538
-11059.85154390962,-53942.54142762687,1777.755493164063
-3793.171355165519,-83174.94326521053,8608.540754077641
-144789.133955362,-56170.05998499726,15840.00741245217
-134718.2643715111,-50307.06027050686,6440.94873046875
-102535.0218817978,-1789.301768558901,32395.46821076495
-118290.0508968086,-90148.64739913699,9531.8671875
-103783.8397641163,-101713.863889336,3594.237480541656
-94400.63741973753,-82296.18735438907,6194.270980473434
-158462.4900527483,-44015.98242142446,18614.38241873335
-100388.8720962886,-11592.57270756048,28391.02010051812
-100694.5932565541,-5582.906810425506,9952.366610237415
-138835.9690922703,-55584.82526813492,6036.7138671875
-162507.7888528369,-47776.40684808511,28683.97473208571
-47985.43048683354,-25970.68477164288,7108.906991207529
-32204.28267344264,6866.950124453722,6419.369183674809
-33212.9364918748,-106690.8168512818,8916.437120497843
-99867.2927068799,-20340.12397220617,20004.64604504262
-108178.2299794604,-67716.233861681,28932.06808674019
-68038.95319362846,-37265.08074241379,7042.064124180341
-163633.2727618433,-27765.5803333909,16993.16729884441
-128806.1385402452,-11245.91908701216,45913.81280446825
-20439.70275295956,-50834.66451965041,1777.755493164063
-139433.4501318883,-16401.63895045307,9298.244449564112
-150128.3612217506,-95351.8872759669,17420.67549829273
-139209.7778044979,-26104.06157170453,49846.3515625
-92165.8214720293,-95803.02023288839,1777.755493164063
-150822.8858334157,-55394.30165182408,27041.29325837679
-71469.40336441773,23242.86659049817,6344.238879735572
-38681.58074280398,-105533.4365784305,7100.993239752113
-46042.33212193598,-55308.42164631315,7818.85971204208
-139563.732517536,-93195.39896700087,6332.7099609375
-100130.9152693517,-13186.61858016255,6444.224608729059
-68985.17556175242,45500.88974442217,6404.992106617559
-54163.77140787424,-53950.0132006778,7549.62285973914
-98696.0972063291,-23485.39805725641,23757.396484375
-102362.8422924072,-98660.34119229735,6845.479792590486
-153876.9873800377,-87839.4376585068,21856.37924362138
-33327.34322633947,-829.7946980640908,6577.602095033907
-23318.40050568095,-54147.06090147093,2519.058436189081
-20659.90742822732,-47633.54997790849,8179.453793029132
-156974.6357748674,-76838.47759660886,19342.39426600272
-146720.200081503,-19936.72802505496,40514.1007438436
-132904.288485764,-68986.74424197085,23656.87120037401
-43462.58229608995,-72641.87515277743,8229.833543473198
-149174.0473440853,-53277.47953357863,28204.94776762215
-157226.6472196132,-51955.94399277185,28758.15754920063
-119885.3441028424,-18229.13632448522,44850.43482935158
-67373.52721582465,-6593.290411350609,6480.976238073899
-83253.89030507232,-35778.95729812533,14198.623046875
-101510.6531589159,-19701.96279017722,36394.85493384764
-13583.38775439286,-98722.26739903059,9030.816332293609
-117321.7794695897,-76606.76250108838,7614.161542237248
-91098.48184537129,-50870.48804884109,27142.87858719657
-168148.7033272388,-91272.48885310098,19372.84362401862
-124271.410265075,-86216.65722360765,9531.8671875
-81816.40521110891,37773.71160451617,6389.971648876061
-141556.7550993851,-28742.78282254085,36395.97823699201
-10481.05775748101,-75082.78937748798,7436.156075909883
-122278.6575615599,-49425.52182101067,35996.1351481881
-105941.3005810749,-21405.62428803751,6495.678726950949
-42404.04939245301,32005.84025671114,6229.010003764632
-89170.27498214637,-26627.13642313856,8822.826180487431
-102280.6127485546,-2313.707192537361,36484.071639783
-132648.1342070504,22335.16324277365,6440.94873046875
-76715.1425563185,-83051.95290050686,2975.225849127971
-98758.4784830663,-20043.0927894468,6548.553862707436
-109027.6124155797,-116996.1850784696,1777.755493164063
-24925.47871430346,-57888.11144764023,8114.877588109262
-159299.8979045851,-28702.86411228342,34738.49779200037
-103596.3217749916,-13148.63192369468,21485.92219284914
-84955.08464562759,-41760.00086554291,22202.705078125
-63145.33715020934,21434.51348791695,6340.232945693909
-66116.28562381407,-56282.88486703852,7249.061378769688
-176868.2033675062,-484.8789914207891,23513.48315487298
-113587.1510114094,-979.3996643362993,46391.36328125
-98841.09752831838,-3081.70575780939,6369.549495654786
-149825.6383419395,10615.47310004438,6440.94873046875
-102645.9981446166,-69459.50962789534,22202.705078125
-132484.5070586859,-73740.91768442512,26866.14979697854
-159999.4208424453,-7763.560135409358,40014.34815566486
-79540.04896566762,-76244.68908453028,6485.198979232129
-129184.716898563,-23467.19209818962,25368.01152488228
-88894.21051501614,-58364.31214446332,22702.4802878438
-125400.4296834286,-20904.71998111119,35509.07843598369
-161740.3289971724,-17443.3815007485,46391.36328125
-113882.8861697149,-71194.22287586177,26245.22588555001
-119346.3420777604,12238.34200532619,36918.7612763074
-88377.61817106325,-35848.420498899,22202.705078125
-86355.08300102924,-50623.0604385606,23048.43432294469
-155588.1212594701,-21935.87357627719,46391.36328125
-134410.2445675104,-80023.49208972625,15701.68592254489
-91564.97188030809,18459.3850600058,6252.941442054594
-157669.6902134112,-44633.50929975119,16912.47978236275
-115207.309444083,-4648.59616469705,16853.52255261975
-112397.2364967167,-33947.70124644056,17662.08554601895
-96897.45075436091,-102054.1414509148,1777.755493164063
-70301.2040101794,-66524.32128078282,6742.904447214361
-103670.7968593155,-45796.97073097234,31645.26569591064
-148185.0279424879,-107674.3260134541,6332.7099609375
-144704.6300489837,-61602.63444770729,24855.24703242549
-91916.32170692734,-26513.89988261393,18079.59963276136
-73837.12735460431,-76766.80999890764,6744.210262094692
-113580.4187890366,-22650.41452769757,6786.044115864943
-121752.0753391323,-30928.76667802735,6440.94873046875
-118898.8577086903,-112863.2217982489,6568.806373334124
-121831.5535553313,-116258.077116134,4975.28371275456
-139190.184552751,-28826.13741258317,38043.14548732199
-99562.67848622297,-58584.38764663031,29720.20047376386
-57423.29070569677,-39164.10991584974,7271.235348731515
-102216.001125332,-28358.3451955289,42984.08203125
-92483.27132814008,-39618.66392012285,24777.3516704609
-88137.96124457014,-26315.70351987386,10231.02206871835
-157610.1992481714,-32185.78953938841,17582.96301121225
-78609.0615530099,-13071.07008360329,6450.600288155318
-12669.62143726594,-80157.62556814009,7360.500210291541
-137704.7628568841,12511.33958026193,6440.94873046875
-102795.4132836818,-72540.16283785828,13153.96018642508
2763.370855374951,-85752.03831681218,1777.755493164063
-134182.5864954008,-80200.82212231013,12632.07775096859
-16455.43900684328,-41307.10565735317,1777.755493164063
-120833.1213882818,25995.57880079997,6440.94873046875
-97199.97528083653,-150842.365611971,1777.755493164063
-31674.87926413921,-31181.54676911792,7353.273336402686
-192823.9888942638,-71049.08743019032,20139.36378190834
-73683.76173543363,-130063.8087103865,1777.755493164063
-101903.7726426184,-31191.07823553567,23757.396484375
-95760.5655510863,-78438.72548413898,6195.337645497845
-5411.02591392783,-80681.097329243,8987.444332681025
-110855.6724198716,-28088.07463757571,42348.60309944519
-105696.7141843415,-14509.91887353245,9405.488691355253
-45500.20862249968,-104200.0117958978,1777.755493164063
-178109.0835183777,2072.90403410173,15608.6371931347
-49290.29530739291,-63785.84700495927,7887.713072467792
-125174.3387011343,-46643.34665163126,27824.62990114965
-73513.77920655624,33451.74277768903,6375.71670585341
-91349.88359170806,-63922.23826481412,9021.202307117594
-162777.8697985488,-16453.71301714046,46391.36328125
-99271.63682515234,-24317.16253263105,31616.58392885238
-88321.92520737839,-45845.85101770592,24264.896484375
-148243.8706895783,-100104.1066027227,6332.7099609375
-155446.5746664965,-69185.01902226824,18362.017578125
-17435.838323007,-42136.1269985891,5265.597775540366
-38512.14157321273,-32017.19836137942,7364.901031955584
-113324.4991427789,-22999.17100099097,34952.43515208338
-66554.31353891056,-79222.63860444387,1777.755493164062
-124647.6532413774,-9228.476131856061,45720.89470012923
-3447.907507249251,-85602.35408516586,6407.450577561845
-103219.6382834035,-17012.69194337977,40179.44214975416
-124057.4899644339,1856.71570658986,6440.94873046875
-73212.25371647219,27487.73092022947,6350.545622629879
-148961.4347795665,-67654.00585639298,21926.62862552465
-168141.2202836951,-41123.78031275782,20586.2218182675
-128081.3855792414,-52877.23880779357,20929.513671875
-108000.4266065198,-68807.33300146826,30499.015625
-147230.9837758971,-31495.57240558137,32048.76001786388
-118975.3084758097,-58706.00043535456,26149.56063761486
-167541.6504096813,-19709.37752321357,23948.59570473451
-64753.98821888003,-5423.965644598337,6493.308065407864
-49106.65664173861,-70575.07937751012,1777.755493164063
-87468.74105676395,-33175.14034761439,22668.96860870168
-95943.94256834073,7013.562443309427,6206.274663771091
-115980.875683934,-16334.92617732397,34954.55623005196
-103346.9677158983,-115.6637432605006,27550.61726927304
-101664.1968402542,-123725.9281693089,1777.755493164063
-82924.18736086659,-143831.8969667457,1777.755493164063
-123124.0978241793,-74626.9036426469,21168.728515625
-153294.8653123621,-79398.36245173469,21850.64119431627
-143616.9070222701,-86992.30409765564,8021.839268278989
-30035.556973295,-73030.55013938985,8479.289724717386
-25012.66280569382,-104880.0564757642,5526.994473023568
-114947.1543531782,14372.55929724492,34627.68798533113
-80348.00942672165,-49050.93529825275,22202.705078125
-44600.09427717067,-90152.90491522578,8251.336192417428
-67582.64714802007,-121606.1575159557,1777.755493164063
-39407.53882650103,1248.324581455639,6511.003536590639
-67352.80437843553,-84055.92739825368,1777.755493164063
-95994.54894355709,-23709.02269818251,6630.668188378947
-38241.06981549054,-85218.65856919729,1777.755493164063
-23466.02652671006,-75933.70848147737,1777.755493164063
-52800.80678765996,-87188.31742103043,1777.755493164063
-119854.7395865537,10360.08359952374,42984.08203125
-44033.74581351293,-83832.27805799669,6337.846451488483
-126321.7162612721,-39270.85756236856,25796.419921875
-64099.87983185062,-113782.2969821809,1777.755493164063
-96253.38437662354,-10463.93035217904,6414.352908281529
-108699.208517864,-27946.75114194243,42984.08203125
-154362.0601756269,-19383.6571948458,12846.98444943213
-111143.8154694935,-73581.62253895286,22153.76427901458
-32021.51106350093,-58483.88012691144,1777.755493164063
-83560.28700138268,-35851.13717051592,10438.60999789722
-101957.6976135612,-64571.53845701073,26736.96788970232
-41619.10403019854,-71660.57965328213,8242.994378494188
-20102.99311849371,-104053.5359782951,5097.548502761198
-110013.8108396954,13192.1810494407,42984.08203125
-89634.27810416257,-52316.67977492013,25015.00754181374
-123612.003892312,-37331.01908251353,13601.62189324017
-122208.9106432023,-15934.59803179037,46391.36328125
-24050.81597506543,-40167.91809892995,7525.079756748253
-20189.96207779005,-66344.6496122588,6132.437210151439
-99071.48884865821,-24729.72053085968,7597.866944615887
-98066.45409462779,-28519.10083589654,12765.64173545158
-105014.3650588099,3321.289243330716,28693.7538005309
-193032.4229347233,-1091.236129237166,6440.94873046875
-159339.8009752782,-27172.99764055033,46391.36328125
-108421.8560337266,-33973.12547860421,23552.42885972323
-163050.6547889327,-54131.09941359798,28880.98599964327
-123323.9947779461,-73050.2633121882,17557.23144020376
-101704.9833342822,-28492.21997984618,32082.54597610186
-156248.7410448918,4720.918615029267,6440.94873046875
-130423.6599576526,-42006.90474392089,6440.94873046875
-149983.1296887041,-76777.90612020502,22412.35990882085
-90570.69617253674,-39464.90792625598,22848.19598845829
-113666.4016193875,-22294.41703951715,28332.03211555506
-150297.2718097644,-32983.14972064669,21838.6873732015
-144041.0695551258,-72143.19258337436,23443.28910042477
-127024.6941378554,-38346.84144568253,8247.354510555872
-105984.1103153966,-140162.0251171249,1777.755493164063
-141906.6468179259,-49966.42779264198,6490.463891616895
-176557.6737148553,-79195.8193033002,22339.81194159868
-160099.7260675888,-27792.00346014321,10429.24125469704
-69323.97663019486,-130.7871776930916,6386.087536403688
-151691.8190214532,-33994.8548498942,6440.94873046875
-105156.5774413625,-13905.5704809414,8030.995656243906
-37195.17059487607,-69613.08858830151,1777.755493164063
-76194.19280993583,-104503.7313361833,1777.755493164063
-172740.3873602642,-8993.402633296149,23489.65186460425
-157848.6019886401,-51453.38999563952,28616.33371011268
-83508.50212932221,-145357.0115155296,1777.755493164063
-153692.3683134682,-103727.605709209,6332.7099609375
-92527.90462686637,9586.013713764962,6225.773409439928
-186147.3252326131,-71590.54346749655,26689.18827737897
-105683.4090618686,4700.361893643832,8574.267364569238
-138577.9799743529,-91806.01711315318,6332.7099609375
-164767.5881606193,2064.882293379478,37612.48672569195
-116973.7801275965,-16387.05659921359,46391.36328125
-8960.385174150915,-52414.96025805736,1777.755493164063
-55087.20057344086,-88454.78771541416,1777.755493164063
-2168.036955862977,-87589.18069035339,1777.755493164063
-6109.111381217582,-77215.99903605525,9286.692186056336
-7168.560890894326,-86865.42771748141,8924.572035010731
-77645.31024253211,-54500.29820970177,19244.34375
-114190.1152557829,-20311.49565512197,7004.111263488592
-20364.43280644901,-85541.31407747709,1777.755493164063
-72290.66297668906,-4574.63419617255,6399.59016075848
-203708.9329601504,-6099.243963579941,6036.7138671875
-139464.6168618242,-28260.45909975859,17331.97230062671
-113927.0889828278,13087.23266740456,41580.375
-167940.5621359033,-18887.11474972006,38171.47244326108
-119965.6945893944,11937.86970622216,31037.10535330131
-170621.6230154403,-46873.52468542072,21236.3840104482
-115154.6320202379,-80049.56625722681,10104.4052734375
-44281.08329896132,28567.50270065312,6243.942824411615
-143609.4682660891,-56555.565458862,6332.7099609375
-126047.6128459061,-36552.91324536207,6440.94873046875
-47663.70336637264,-20376.98535297959,6970.564097647014
-153984.507522144,-30573.15755170645,25713.21218368279
-8221.621078550086,-84136.46228914117,8897.485694885034
-169953.1110608448,-21939.40054786031,6440.94873046875
-153484.0829298662,-23930.42457784327,46391.36328125
-165235.874382351,6440.452329682232,6440.94873046875
-125120.2225154625,18429.59524992665,6440.94873046875
-44181.78747052827,-31842.26911399241,7326.235187187618
-73404.39690173708,-79827.93633719604,4590.038313511673
-142559.8802121297,-81032.75251736713,19197.14763868585
-104859.5310941792,-67159.99274381329,26150.0632010477
-158488.2739751726,-30375.83928763661,31578.64892383835
-126501.6359252711,-47690.31387325973,23038.24967500699
-154489.3556853588,-99035.93477499673,18362.017578125
-156814.3491686835,-101290.8642318033,18522.98215739361
-153512.7207718258,-30344.27257395445,46071.14727746424
-19579.0341589475,-76948.475206815,1777.755493164063
-130746.2876840526,-104458.7999154925,6223.125246595579
-169521.5358965702,-52379.05316146161,27340.33600941894
-57902.80157977736,-60883.81929906931,7531.492216365592
-33143.00663757994,-54942.39764656079,8103.633770564202
-35443.58388921757,-5644.189096440318,6680.044844292758
-113057.4971624619,-104574.7176818682,6154.678572189865
-41649.14420266623,-41337.81576486125,7692.003708417655
-95476.23581222096,-69052.25196915805,7445.38623046875
-163220.3751596349,-4356.818215674068,46391.36328125
-127278.0621615694,-123029.8089743951,3025.245001627863
-159080.1367022792,-9658.453771063807,12226.05728749638
-105295.8233277052,-28657.78150676876,42984.08203125
-32648.61682082066,-35942.10713214711,7498.861945116301
-182621.2269026336,-66531.74404009752,24508.42345371617
-53782.19661832009,-119176.5803608554,1777.755493164063
-83352.46247628221,-73368.42015442316,6437.19034330779
-131159.9592921005,-532.415018900199,6440.94873046875
-25827.03241086888,-88944.3931050753,7359.175865389816
-120111.1223250109,-42565.42180456333,26931.31482481342
-6586.745769763484,-72852.23452222665,1777.755493164063
-115942.4634002097,-72803.2757463609,6038.092384393096
-154929.2245814024,-18214.58366325895,37104.13770065235
-148058.019991987,-65514.58383924402,24007.99943784864
-156085.2269014361,-31592.2973011476,30190.50950010294
-116033.6141593987,-16360.51162311849,36362.54645774073
-91819.96652824892,-60990.63864725866,22202.705078125
-65754.6306787174,18945.76021435783,6356.766043277896
-133306.6906721437,-80883.07801604738,6589.213504810829
-159868.5072926211,-27679.8294446742,9871.763302343328
-58035.08422322439,-39725.70633387531,7272.714936852883
-178487.2968675531,2852.498088108893,9790.059262723349
-45641.06144107414,-24600.59422974739,7087.688315169922
-97187.5964207439,-62060.45583509496,25012.78414958464
-125335.2283347538,-20873.08857774387,42277.69647632589
-110666.7810645748,-84954.25181789708,9127.66796875
-104402.5725438811,-149195.1226884971,1777.755493164063
-50640.60190674932,-14098.95021541139,6814.111714026049
-83311.17481199952,-31877.92059422697,6939.118236965272
-130948.8017483273,-42755.76731841297,6440.94873046875
-143371.9161598251,-111799.3135390871,9109.2878128879
-55973.72012325549,-22050.09730114661,6913.065149283529
-109321.7334865162,-53958.35046774695,33889.88960059128
-70343.41269405148,28429.85118843832,6362.766034067519
-86642.98648995305,-65307.25189151748,6555.208747248864
-148444.8326806924,8429.966809221211,6440.94873046875
-5476.784589298801,-86993.36865118856,9346.719517369724
-135472.3449110433,-79196.20557497245,7479.543889931741
-135603.4816112929,-28676.55058020345,17034.53178287439
-154046.7813080116,-100194.4218554043,18362.017578125
-99165.57603836618,-8734.616724604271,33677.56253803545
-193757.0400045677,-15434.45943654545,6359.024169847919
-146703.8324441192,-19928.78957356955,10218.9497252431
-102421.6503927328,-17824.1542344089,16475.3823259241
-52789.10452433427,-12280.82613034495,6763.176483392797
-48881.80433241576,-65757.75872388936,7954.380591499506
-100442.5534658747,-27480.48395876613,41580.375
-120019.287855071,-36247.15465346286,13350.48608733438
-155294.3928693772,-46483.67302977456,24884.89524215226
-58776.9119181804,27689.79286091997,6310.132872089856
-11504.64793929019,-74909.14181136142,7453.948811382513
-50646.36822713561,-20701.85116408638,6958.957675256545
-44387.5988882328,-108060.6338741239,1777.755493164063
-127243.903889463,-21799.06156974343,20958.05153981337
-127130.6056964396,-51730.2131224372,11579.20430032049
-131061.8321736597,-12340.24297619698,45770.3394600748
-125037.4818972056,-4901.462952808119,6440.94873046875
-116217.6781470919,-79769.15901483853,10104.4052734375
-126462.4459598938,-21419.94570042861,23226.96360763614
-72537.45923901198,41028.10899633052,6406.333049961995
-31004.06891906056,-91428.50164102076,8902.208491831771
-51417.28962823504,-72438.0622732924,5824.982847634734
-156658.6238369281,-87186.44767273328,23045.38751533657
-155066.1311620958,-105013.0546904085,6332.7099609375
-5952.643670847183,-86870.55648728476,9358.915117553986
-110115.9368313678,-46200.97210364569,31961.57452503821
-112573.9844430492,-50007.42399261479,33281.04861177329
-43371.34191322256,-82545.26840655875,8782.20705953851
-155325.5687456567,-17397.61518070553,15987.47477913005
-116317.6377825189,-16829.51394206828,48550.53402378109
-41060.12152533633,-103842.4457377736,1777.755493164063
-162914.9278289963,-29157.76747155793,41372.01845941966
-153410.7292537491,-30507.30889973858,33054.94086976579
-12119.14243206167,-81475.33390746024,8844.826995393731
-104153.2350237257,-17465.61314525154,17443.33436853682
-166055.0566139371,-22773.64150572963,27062.55152523043
-106233.7048658576,-74402.45491413701,27698.96235738276
-99863.20311091642,-7296.620151840026,19207.01725332658
-171273.6620820044,-81869.84467473772,21143.076171875
-22635.40047952243,-29296.09753829993,7280.730428747886
-90448.37573959959,-27326.07224707811,14014.00271017353
-82111.06982871614,-38838.35506760895,9372.997701019303
-119840.1634768815,11998.77000151437,38514.25235661001
-147901.7022730318,-20509.9241089947,9286.903308120422
5392.57073866358,-88478.82881556283,1777.755493164063
-147555.4478462811,-39387.21608656612,6440.94873046875
-106048.4499555527,5452.812230788579,22925.45892676529
-164342.1461497085,-26304.39918418546,11323.64582376598
-74645.72425299334,-52972.12172859792,15646.82334596116
-142790.3722695867,-116407.2915505202,6075.206432978956
-111571.1201649395,16010.40471187865,23849.09422073889
-51938.86783817522,-83966.10673615453,1777.755493164063
-140456.7993577321,-65236.92828800426,28124.44145249073
-111635.9518882328,15978.9523300655,32232.04518554924
-140245.0090966514,-4061.699360228624,6440.94873046875
-45870.74104923205,-75588.08487222486,4560.594059639523
-125778.5387207395,-102534.5768210123,6083.188050281051
-77259.56424219042,-58235.03799739957,6707.697980601432
-126613.2455431162,-119638.3080352209,7141.991929318531
-98965.00241236718,-9148.052782524317,38623.68890731141
-29419.96728093948,-64726.12938101249,8288.765661336418
-37785.51241490318,-52257.17569473862,8038.770273822842
-162100.5709673431,-77873.5131243595,18362.017578125
-116121.461941063,-22236.25003893652,6440.94873046875
-116874.7246100892,13437.41965404913,23043.61959039457
-70875.9804305173,-3712.645577338398,6404.51733759426
-126660.7096994633,-44937.73615565196,22585.68195825355
-160951.2705684885,-34085.96392187134,6440.94873046875
-117550.5124559079,10524.1922510024,42984.08203125
-54313.82357823925,21803.76213450394,6303.311603258153
-81501.40764966223,-70035.17637617586,6471.796303204607
-91153.38795604353,-60327.76024097393,22212.7740617234
-6077.078012190349,-84896.99786056779,1777.755493164063
-20412.75301782099,-40048.91953892847,7655.105064953233
-52425.82193793208,-33930.01879045028,7240.454300991984
-20728.81739424841,-48473.90047558028,8194.130100468114
-139026.0041290048,-102461.4835187489,6323.121949369414
-137999.7846433867,-15706.11525766247,37109.97641168236
-103394.3175494226,30858.85940823672,6304.689527805072
-82415.7338217705,-57691.04889770709,14198.623046875
-158869.6787730128,-10092.26163506464,12481.50108113708
-75214.57327393624,-76353.10755919709,6582.152644280487
-117324.6699672863,-61917.96646710996,30161.17575115521
-34389.16345168346,-79302.78903111619,8555.768913346174
-178468.2815929547,2813.302491474573,6668.915941435187
-38011.91351266948,22317.17031455979,6239.114285819638
-137310.3736255882,-62683.01211221857,36425.98411904418
-99327.50796222455,-24201.99706765964,32269.09787603104
-169263.3731213026,-56063.67414199612,28566.22720448515
-103091.5814911076,-145954.699858747,1777.755493164063
-96701.0272092503,-25058.56408668902,6654.688244411701
-35453.42909917402,-9810.950421244101,6775.31501952147
-32110.81792674358,-114206.0502072512,4710.219509522781
-60429.48089178653,44186.27959713648,6340.289406535273
-137343.5303908359,-53121.48970707806,6440.94873046875
-45078.96628809878,-119218.0803712554,1777.755493164063
-114726.7072588156,-16672.30078424334,37992.58514993339
-183166.1658669125,-10660.95760848749,6440.94873046875
-87426.28074129664,-77818.12199719567,6347.14527076292
-50167.49736553832,-22824.37120756177,7008.626316161186
-102101.4392392876,-28684.55635538786,36204.41302816675
-110994.8508139785,-13326.72537779812,48838.98828125
-37570.34221082475,-56059.64378678578,8097.177268778743
-1142.004824877509,-73075.36552255151,1777.755493164063
-55462.35998599855,-49356.70679291254,7472.180927020811
-113687.2720683035,13575.06315256364,42984.08203125
-184936.3470056237,-2462.779550135357,6440.94873046875
-179665.4785375178,-71484.58020378945,29196.98207027056
-102113.5183129146,-22170.03603337297,14008.556640625
-125346.6002993164,-116834.2943589838,6223.59538658292
-95238.60433109888,27799.08471620996,6293.823736638286
-93954.95410771307,38157.40343010524,6378.225115336324
-158435.4539866315,-30484.71561514934,28152.50706943156
-83513.76056736469,-119046.4942609712,1777.755493164063
-166811.7124169029,-21213.97321463331,37968.34690797548
-29235.67335226892,-63688.45580968228,8262.520584205231
-98362.41444591201,-26191.3147971946,36203.6993959832
-52647.54133084141,-115037.3536431167,1777.755493164062
-48773.4061143999,9281.433113005218,6363.289980162666
-49425.62285603952,-72141.99703510109,2814.097727333004
-71231.35006762081,-52312.66098614003,7264.405755549975
-139613.2312083491,-29765.27178490542,6440.94873046875
-52321.37704273433,-76357.97008416588,1777.755493164063
-99512.33903438342,-8019.84690881974,6728.260417641779
-15699.34992975209,-44792.13570976425,1777.755493164062
-128361.9889630379,-25163.05420082119,6873.589836732263
-100087.5924038692,-6834.093614486038,40444.99949435716
-79010.30084772446,-43711.4544090018,19244.34375
-101870.0950130303,-86011.6605217581,6133.034654535929
-99181.6390332743,-24502.67222674445,33865.83325675412
-103457.3649800379,-68548.08956261684,24264.896484375
-173959.8304206591,-6479.806991710673,33180.76888007674
-80173.3880363077,-47119.97280799643,19244.34375
-154121.4386815643,-60419.451068136,19769.74753925925
-76964.87002118533,-22080.35390156971,6633.302058655508
-139257.7937332415,-75145.07196499025,23411.81592199117
-103079.2223721432,-16944.56936402723,13652.52333252759
-81578.00371592693,-114564.0222556399,1777.755493164063
-91609.02977522771,-27676.22436974577,9478.971125407317
-17142.52038967089,-47069.0967284217,8236.917651210377
-102934.8305591572,-9474.740815528438,46391.36328125
-67248.09606363394,-2463.288960135229,6425.81044693285
-92231.90658385503,31993.34453261974,6328.352313181385
-119042.778181208,-29756.93352533288,6440.94873046875
-73360.34087644077,29409.01883892831,6357.563992794485
-108776.6423255235,-25482.34270829137,10842.91998293701
-6311.448547239665,-77632.71252153898,7325.204525516154
-48601.08607565418,5857.256577703103,6408.66613155996
-100863.9482761432,-21034.99257473809,24312.97680894703
-108787.2120145633,-138092.702099455,1777.755493164063
-46246.17723781915,-71170.95667448797,1777.755493164063
-133643.070784769,-123833.1468039098,6075.198919055751
-178417.3081032794,-45287.86511073417,18362.017578125
-92124.07021935316,-24594.50110474202,6673.157249611763
-162038.709187643,-3552.530618359314,6440.94873046875
-53763.23215453981,-52749.06458120137,7547.185467025976
-171360.3126946236,-11838.10262567897,32622.68579748739
-110997.3434207874,15653.79480327346,34005.56632590708
-179073.1376308615,2367.741203815873,6440.94873046875
-167265.1093726715,7212.945022436036,46384.97580219779
-59906.6847684828,-73089.95417321824,1909.808200346009
-139794.8565813846,-113367.3745998627,6075.096868400668
-41750.24932388849,-27243.89183708626,7191.204149071712
-115361.0254705102,-21794.60384732877,6440.94873046875
-124966.8236248804,-76717.18065015417,15774.48058684496
-164547.8802429846,-25880.33174143612,18527.17769535509
-170087.8892088025,-32285.62733301385,6036.7138671875
-126179.0500325853,-48500.05169549185,26589.71875
-127638.434250319,-29830.55022880419,6440.94873046875
-50607.8490161527,-74541.43348759592,6449.482751512865
-99353.05203310044,-22649.43096897589,15395.9140625
-64085.01293663833,-63281.49792283234,7195.959868797665
-77908.19362423618,-86859.66134230194,1777.755493164063
-173132.542381055,-25883.91940684331,6410.158590294999
-136429.4279421071,-66167.56367898003,36194.5145464085
-136641.4427663011,-15477.17240145462,49846.3515625
-79400.79837984397,-106077.0552480762,1777.755493164063
-82482.81431871881,-43725.49340192585,20929.513671875
-87490.57496140465,-149526.3628611165,1777.755493164063
-126087.0606283669,-78155.37285914048,8305.458934181632
-119045.8349762576,-24587.39879589623,6440.94873046875
-99170.24877083914,-24526.15062611541,34879.82439581954
-47503.3209787309,-30103.91925583662,7226.647422740882
-31321.34769463867,-76066.74736485677,1777.755493164063
-47019.09783567677,-84399.37982949581,8924.722867820427
-128565.1358752344,-11128.99894918985,22105.91255606432
-28781.56326945515,-37150.91881210347,7501.445654868043
-167281.9071626418,7247.569784003418,21421.77860748526
-68756.69480700925,-76369.47090119112,6544.377572972403
-100906.9558877159,-104912.5152574532,1777.755493164063
-106242.4158120489,-51601.97186589159,33335.71537888362
-74031.27261520541,-124186.0464667395,1777.755493164063
