x,y,z
-103541.6361333715,285.6049693699068,7225.353302887444
-90012.26564850748,-81795.00092384708,6269.396823676315
-26547.25900609033,-83498.1981043952,1777.755493164063
-105363.6202560747,7311.318588686458,6389.253407341539
-79700.17244845651,-55150.56892699953,11699.90722758506
-39024.30017454662,-54437.14667372687,8036.996048916135
-115670.6359535561,-80567.5270933077,6694.069663339347
-134944.5348044979,-85695.40476067191,6332.7099609375
-118900.8635493763,-28799.77390733695,6440.94873046875
-53843.67822900298,53419.14799435452,6341.220383481683
-23655.69011648667,-56877.78400921481,8083.428786860908
-153352.4541328481,14070.71124950459,6440.94873046875
-77342.85109957747,-10724.01673532603,6428.322047242897
-108805.9110817186,-72656.31359362822,28101.60546875
-126197.4809321885,-70812.04665940987,19144.41494087657
-23620.90790867735,-95556.63752520425,9017.178069712709
-122072.4309909038,10915.809851782,32887.82066619655
-46263.47803246336,-28213.36800880075,7188.06305794422
-172662.6285855955,-9153.68409575242,44126.96244198096
-44105.12306242161,-20298.19280437562,6986.887780726704
-159372.4147396695,-43307.21937868986,8279.667467515401
-126626.7968829942,-51083.40951471192,13690.75388158328
-59778.05751574863,-90582.75075316984,1777.755493164063
-117538.9452841964,13115.18046019501,32455.16396677321
-56636.94860923985,-70385.3759179737,2683.967514487025
-92626.03587306151,-70895.10269713943,6455.958091489883
-105168.3582209098,-79781.82767185604,9367.637303276668
-167732.5118378089,-85625.43137931696,20733.97163502628
-106031.1437230591,-60774.61434315749,31666.26358115726
-28637.6704296338,-56577.28758797699,2114.278181533779
-152493.1278644487,-32398.72130025985,17156.06151388342
-150991.2841553079,-93881.54278167007,18500.08269541616
-8333.025742793878,-96659.54728302875,1777.755493164063
-151235.3338213348,-49007.86990002338,17530.63290906584
-138099.5251978231,-15754.50371076981,38750.22271942255
-152545.7860428336,-47987.13279449659,14657.91542111081
-106278.0365794543,-54869.03098092877,33196.49780393558
-24358.75363899178,-55917.70849308918,1777.755493164063
-174483.9839867887,-51850.32541919419,21240.99395043373
-25280.74212341355,-30222.5798495286,7318.772553083642
-85359.91263634383,-139932.048475846,1777.755493164063
-121501.9508388636,-65323.32899793385,11568.99680318824
-121350.9367330199,-103805.1083729284,6093.284849180996
-119090.6821650952,12362.37269916253,24006.35543976168
-55204.22012572157,-70199.49465057685,1777.755493164063
-143357.4717341497,-111437.9131199481,6721.062073445937
-116180.8853359225,-87981.46681964642,6611.448370114873
-118966.0203618825,-78503.4277190329,7977.102677668425
-154579.1396620482,-45697.39804604191,6036.787515832831
-204450.409513324,-6939.096025480938,6366.7138671875
-74369.13295568503,-79228.73742320652,7358.248234104229
-140929.7788171807,-64831.19158726883,25475.39126921301
-118323.7393690089,-79477.6963125925,6973.324287044216
-101464.8781010546,-3995.150397373971,27472.66555367118
-96565.16989380654,-27476.50264256449,6778.685731181339
-139000.8470029129,-16191.76700317347,30876.31135740239
-107400.8653057532,-19708.04706984696,10724.92601478675
-127923.0345333932,-19942.73729236181,46391.36328125
-24893.35429681142,-78457.53957364689,8695.640301497346
-83724.72863141225,-41322.77574877653,22100.33527188387
-116546.2982498634,-77269.85485860406,7220.250418358224
-175528.8378190919,-3245.676205412879,10029.27610798836
-105443.2187227079,-30305.78377306274,35099.67385399074
-37859.18024318044,-92531.60122831492,1777.755493164063
-52510.67257130834,-8272.205755018214,6671.227407958473
-116544.9056337909,-559.8946812593333,18730.85553190229
-56576.91422070554,-56174.91719998018,7508.080378648605
-124506.108675722,-6574.698827731289,6440.94873046875
-174945.3306594645,-56677.20687639353,24004.78435515238
-100191.8605397907,-62241.6229675627,27711.54086696649
-144735.6475648338,-88428.5734425273,10920.96651941102
-167458.7768376278,-53220.55609205115,28405.5676496701
-123472.0154675579,-42417.43244654633,29097.4453125
-166690.4700412804,-38317.05886154227,20346.91893694566
-159538.9070473087,-75150.33384940465,18362.017578125
-115676.6023831089,-108776.1472537765,6248.44495812126
-64201.69512962168,-9484.437454300878,6565.543064582289
-41370.85545299594,1899.59609425711,6492.298984995012
-104028.6576564907,-28064.42857695923,40654.20863686807
-93873.84237305797,-130811.7610870647,1777.755493164063
-170157.6328324232,-82212.57923365678,19464.25366062013
-168284.6133066294,-31004.49002628136,6036.7138671875
-25672.0274746846,-10451.32307410005,6827.282188518446
-96514.25703576913,7569.477740995213,6204.406239899354
-177380.5676681704,571.2396919202269,29980.95523346723
-113278.359683984,-85838.46283626132,8887.709817390647
-115461.8116574248,-78764.78022579786,6878.06103248526
-115692.4468513065,-78279.06872369375,8708.7568359375
-84115.58598153949,-58478.05790067738,9177.039380270759
-102848.0341066861,-77996.03466307819,6244.076737848031
-38551.30037103356,-96328.56838998865,9010.865623305059
-155270.0939328098,-17511.96320890643,31170.69155102359
-85558.21054979746,-106990.0049371975,1777.755493164063
-107640.1902061492,-24931.00589813754,13972.16810512153
-155307.3596283933,942.8960777311741,6440.94873046875
-112579.590006439,-24534.62556167169,26917.68829259347
-80791.18665796565,-1482.938763604251,6297.505161591133
-162925.6069749306,-29162.94837731004,14419.5236088215
-37488.71846497906,18541.62653043528,6263.402468059012
-80453.03495041128,-56092.96946535727,10418.09282439044
-108632.1878067608,10778.5808043383,43709.28224958404
-93571.0791091907,-65594.69026361132,18830.09776986359
-85859.75681018655,-16427.0294533259,6562.703669493756
-5785.13802558913,-88459.16751566953,8929.224362095816
-89611.08756424261,-57874.5165931696,24264.896484375
-43422.35686700574,25206.66836034966,6250.291948829919
-10896.18606827854,-95988.93533815892,9000.132416424789
-109401.3006514718,-31700.84610294254,12969.33371961031
-22910.93901394701,-105918.2597172645,5097.030786009173
-137892.596011878,-72434.11689228533,24738.98812258665
-26328.25524523781,-7305.066277070364,6754.075689921518
-54596.82911538198,-71282.18842051727,1777.755493164063
-112228.615102504,-24826.99996612596,14008.556640625
-80394.86690676703,-45956.30160947433,19244.34375
-144071.724700762,-18651.84630120097,31499.01999909308
-125191.2082775128,-77005.25664204627,20714.01727865152
-130043.6105109813,-96199.54832481791,6284.552170180368
-89313.09476111073,-62388.63163260491,17416.2854203601
-165261.0799748967,-80634.9964386405,18362.017578125
-83496.40758862224,-41844.11775968463,20258.74687809489
-130074.7548550263,-11861.37222857057,11309.47441395684
-122172.0326250901,12795.76815577451,6440.94873046875
-146654.0547538782,-19904.63715964872,19618.05685438985
-143088.2242757689,-40404.02464652379,6440.94873046875
-137227.1344479881,-39195.8656503135,6440.94873046875
-105292.4505684769,895.8140078749015,46391.36328125
-109699.1060728212,-137073.7037361583,1777.755493164063
-26545.24887240732,-101218.6916668213,6354.046246572042
-96263.38547509728,-152510.2554279821,1777.755493164063
-103451.5094716119,-13078.37798583219,10593.1109509645
-96244.99684459803,-54285.38957625679,29879.94582964504
-114198.9078324684,12648.13677859874,42984.08203125
-116597.3152808978,-79267.68993085605,10104.4052734375
-34892.08399984923,-111866.3905538621,5449.945892394822
-80923.9095644131,-2452.188648462263,6303.754924634818
-153311.9319114325,-30710.95413987546,42260.28215052126
-167661.010596462,-21406.26910687587,6440.94873046875
-126071.1228319964,-78134.91235909954,19565.15498151715
-121648.7080763063,-116703.6559985932,3913.895362509457
-136244.9821367177,-66790.69179723386,25215.111328125
-134529.7718505106,-64212.68077667537,27412.78718073919
-145847.8849539053,-30824.57491283746,41316.32036166474
-64800.45471321135,-49336.03221118315,7268.496201313536
-24461.98944355293,-48968.70248799854,7815.109030939142
-164940.0766968218,-64269.07720143087,22782.47501781428
-172758.1013514202,-74306.09529707827,24243.33386526415
-155812.8170216279,-41121.27552213187,6036.7138671875
-110168.0978370833,10242.01712033297,46391.36328124999
-33434.58115237881,-80919.42049203008,1777.755493164063
-41369.94476353133,-105383.9515990244,1777.755493164063
-153023.9758186947,-22141.79730115879,8202.582096572269
-75933.11143579279,-2157.824192216561,6345.371076096408
-81032.10941231475,-97456.87192447833,1777.755493164063
-106356.4730006812,6087.72753130516,38698.71193476678
-27033.87203799482,-61644.86514893813,8212.866113324106
-50773.83872568293,-85866.3749206752,1777.755493164063
-126667.9931450602,-47411.59915988891,21865.21848883352
-113552.0819002954,884.9396358505386,46391.36328125
-147101.9047854657,-52864.96135701772,11955.64437072303
-75687.26404473915,-54440.46796174086,7445.38623046875
-141490.0204298734,-29195.77553919473,6440.94873046875
-105537.766242216,-148636.3003386859,1777.755493164063
-66785.41859180268,-50075.14681745224,7232.330678640214
-92835.00161216217,-41155.07031528145,26499.00912128992
-116523.8962682105,-102499.3064613976,6116.239956529235
-129909.4137904866,-100044.5868388839,8872.375272744272
-91742.17434627606,-33189.82756465569,22202.705078125
-102413.0878100917,29581.11944632077,6295.190498978074
-103708.6221322995,-79605.45562585139,7086.383168252538
-137608.2589989814,-59576.22144431075,6358.006567891004
-127634.3701110096,-53027.89152286275,25994.64409025562
-109765.7644254232,-71842.18060187032,29097.4453125
-24050.81597506543,-40167.91809892995,7525.079756748253
-61712.40744433653,39866.16625083912,6335.017735130898
-54503.13722000253,-66404.11092922039,8468.700519844822
-21025.33777417943,-103742.3731901441,5260.7023981667
-163920.9125195447,-16548.66715288804,46391.36328125
-4987.319888070671,-88264.18615303216,1777.755493164063
-100389.0205060622,-141433.6880909657,1777.755493164063
3373.208091967655,-82482.18782224313,1777.755493164063
-18447.06245359854,-75235.9097011929,8627.390031963902
-98827.70926313693,-57588.48912543991,29914.44220788998
-86265.8377388294,-32821.94894713012,19244.34375
-124622.3865459955,-51917.90847110387,28727.69322603587
-51803.8131356291,52136.8532885046,6320.57332129018
-49450.64340404179,-56379.72117388876,7725.661100087737
-100811.2177210525,-83626.84047096307,6122.767791461675
-181448.1511649785,-67590.06475326586,27309.58759638606
-37199.39342450795,8868.148339304298,6371.081457155633
-110733.3956289536,-73711.17347426368,25359.20258863588
-32744.5024366099,-55253.1159491482,8108.214644113269
-84734.09193908074,-39566.69715512743,22202.705078125
-101859.6945449934,7326.087092875998,6330.322273384738
-47778.11130637972,-65184.35974450195,7972.59937119176
-113925.735191026,-21759.86344103317,32656.03946916118
-111954.2017584978,-25823.71679378907,43341.83122657963
-103980.3206635079,-92547.22169365299,6153.077006366627
-150540.456975806,-28343.23425383787,46391.36328125
-35177.1193172702,-11038.31580845152,6804.361545804699
-84712.61423830738,34222.67244749139,6358.616758048456
-33960.89915436934,-60212.45340698061,2097.66980811736
-129290.0330770375,-59257.03448171807,18191.23458772517
-174986.853917693,-48990.43081306551,20352.55480235891
-176300.5915517167,-1654.877452990874,27586.89685122516
-16754.40684288724,-83534.58750918252,7346.53817686832
-130421.0379153239,15233.8013813382,6440.94873046875
-31351.82096095868,-63465.19749162109,3589.886326080843
-161147.2172732637,-5397.648458427748,44349.8962976381
-179623.3112697771,-45728.90501963021,18362.017578125
-157770.6312606397,-44554.88473080886,9452.618761460586
-47366.01700551186,-85899.17102296905,1777.755493164063
-123110.2003388834,-73216.79181782813,16031.91731880634
-80669.76299324783,-75947.39567878735,6467.555071171366
-76412.87400370874,-101685.9052255885,1777.755493164063
-76055.41009029414,-50653.01000383962,7445.38623046875
-156368.5960898439,-101187.8997000084,18362.017578125
-82502.14473819372,-56629.96869444212,23402.69140625
-102336.7055936902,-16250.72214895485,6480.856002963285
-139807.83729178,-64319.59665614787,35939.31641942634
-134777.2029466503,-103650.7582950547,6874.673507308356
-84089.43298052781,-34760.42512802407,11536.6931117639
-112080.8020384168,-72673.32968388319,20929.513671875
-153268.9881558387,-47423.81922412128,29422.41376355256
-129694.7986805434,-80834.5933050176,22467.74379674437
-129597.3939284719,-68163.79325946461,14101.44214450104
-99362.83087207261,-26010.5722301894,41204.92884653203
-93872.50246884258,-58035.17744069728,25856.12548500512
-105750.7269590131,-14398.59337497606,42997.65772007654
-91740.4368478331,9698.20411548875,6229.357126758016
-99211.85986525487,-27213.5580101746,40655.62630578483
-142166.2451842139,-106391.8776785881,6317.765512368988
-99477.97250176714,-8090.686493744107,7553.62070473819
-676.8340631073118,-72883.40980377357,1777.755493164063
-113598.4078480851,-88603.33143136853,6328.51544162039
-23329.50505226859,-74095.66091140249,8563.296574086473
-162235.2567054644,1046.348537373126,6440.948730468749
-85022.0801485116,-30088.75722769448,17292.42397476685
-118556.942176556,-80133.07197757314,8814.776868727344
-111693.8365296634,-43400.64083362299,30195.39413076777
-83772.11188384867,-44259.92518197512,22202.705078125
-17054.91409150984,-48077.06396726319,3815.72057399118
-169151.5224682269,-16391.00461809395,38687.1089403788
-23179.75167681773,-42887.71475259865,7590.399291848367
-99748.46319195621,-21639.50269053649,6573.027469037723
-123124.0978241793,-74626.9036426469,21168.728515625
-145518.4636547622,-30664.75999748372,42114.60907937754
-129187.7446468042,-91691.92903345528,6718.853299863104
-104520.9654375923,-50968.11399949773,32995.24717801501
-6411.288805284777,-94812.63848775125,8961.579574733449
-115934.497412069,-16918.42682400578,6440.94873046875
-85056.47349878534,-59557.77712248424,10992.5638678717
-118762.8554654654,-53594.56708011431,37506.875
-150645.7963669644,-53717.31904996047,29326.95758839043
-104741.371907,-9945.176637453438,46391.36328125
-61466.59633475901,-69883.41190239516,7292.257427459645
-45854.08908030867,-80030.501477905,8510.395109454777
-165910.9210229517,-38214.24956360317,17991.2516638967
-61099.7596495516,-105609.1853992286,1777.755493164063
-37566.22005758596,-28512.9435047362,7252.94395638641
-104380.1008694013,2013.900677709401,31075.84436279049
-33589.09533916232,-65812.29995206383,8276.141779051199
-185992.2892518556,-15867.19974561913,6344.112530424314
-97899.69514829609,-68853.92858863132,9392.669577699722
-142998.6416188319,-31712.94432594653,6440.94873046875
-169414.4401317644,-15849.06914497251,10032.33648413192
-65767.10030241162,-33366.82150562661,6997.948665498903
538.9779978646399,-92604.21072573027,1777.755493164063
-82755.39564713536,-137098.4572185648,1777.755493164063
-52021.62677456926,-65962.57932109275,7999.336530721661
-41691.23027557421,-76897.35535337507,1777.755493164063
-35736.68979085487,-72834.59686895213,5562.528354306449
-151860.3935101369,2460.847607280991,6440.94873046875
-80025.8964083528,-42449.14109076079,8709.866455151871
-165886.2201711321,4370.683634749728,26433.51492628744
-45346.3668612362,-51863.45947758578,7779.706054117295
-164996.1310701638,-43904.12668289506,24154.96799072978
-16028.43989725268,-57463.83789170515,8244.781053058376
-88545.61295242554,-6728.201482757474,6271.844849544425
-105010.0408009425,3312.375788361746,31826.19350708251
-143078.5157521747,-18170.00129628875,26355.61463643346
-74178.24447866707,-17585.09523437375,6584.610703563329
-154984.8671092231,-101586.8116228467,6382.611913762524
-118324.2600528619,-95079.62760410179,6249.406718011431
-98197.02222725704,-24837.73333676803,6659.085141136089
-120272.6880049736,-81399.85088930998,7223.881944985686
-87727.01368049895,-25251.96636207551,18220.66718490292
-48706.07078487631,21304.01663831807,6282.943196045309
-5234.183687236747,-86166.25184654763,6517.166891634347
-171175.7026866681,-12218.63303446041,14117.81550771842
-60354.29628881003,11863.22980109955,6363.218404312175
-47986.94512028093,-119347.2692032735,1777.755493164063
-20379.94456312021,-94198.27479681595,1777.755493164063
-182288.4522020581,-66104.51837920728,23532.49023151102
-153291.4319834251,-103389.5701593677,6332.7099609375
-120709.3202893076,-7317.837623868739,38880.8615714527
-126927.329538676,-86900.03539504438,6332.7099609375
-28193.85418717253,-77145.59147638627,1777.755493164063
-94798.5414637147,-66518.91001900368,18654.32139297779
-155037.3034653023,-46672.17493469832,8275.082385101865
-28153.36548754689,-105122.4826042474,8961.368471414282
-71670.05231568989,29233.90140455345,6361.63136817541
-172226.4066834304,-10052.85315715269,36387.07642357342
-108745.6506579333,-41123.27788624901,28747.93977812935
-168666.5857575826,-12346.91196939197,46391.36328125
-44625.9108411925,-117506.9726151412,1777.755493164063
-114296.3980759117,-44815.8144356016,30532.78260323467
-53325.30496143275,-61334.2591588457,7689.011044854593
-142790.3722695867,-116407.2915505202,6075.206432978956
-139885.0782153321,-16620.74435579962,44931.36598762834
-60880.27965821577,46233.061852015,6353.528020068083
-19659.0759568845,-79060.08602462467,1777.755493164063
-38651.11709623432,-94869.36452964885,7412.979997365846
-46443.22283458688,37821.69026439217,6244.642786274129
-42308.20539977757,-71862.52866231505,4215.900276591552
-171487.3440678437,-10222.33449800815,46391.36328125
-22347.42432442422,-93296.64082974425,9022.748142668064
-40228.25221097474,-23491.21512350209,7083.019907523927
-153523.3770714376,-47225.67090290519,24972.56026603853
-122526.4368148199,-28683.77560914091,6440.94873046875
-81550.66399101072,-113750.5502676007,1777.755493164063
-112564.4112024212,-33998.13529498136,14786.1112655902
-159375.5105780774,11171.65051360039,6440.94873046875
-180819.5479506595,-55649.46403884458,20142.41443463643
-49951.27770805806,9588.361974461212,6358.869104200348
-61715.06064337652,-8632.534077440338,6581.718841847004
-113410.9030434118,-66757.21571891019,34703.73046875
-87908.17680047483,-51749.64784254033,24264.896484375
-83503.40603525993,-80958.52208386693,6390.834058446081
-82009.71319945557,-48668.73788564976,22202.705078125
-103575.6626848068,-17852.29179592631,9448.441202406531
-21202.26719627431,-73239.81032792448,8547.020459556596
-89127.02156447228,-94605.19503161572,1777.755493164063
-105490.349582682,-26653.85588604514,42984.08203125
-30790.1897450777,-9948.184554351301,6796.335441399328
-89673.78845053527,-27823.5542438018,22203.52778628229
-133532.4129005581,-80707.25351507735,18673.12602925233
-162417.9486676422,-28916.66184273827,38873.74977373133
-134422.2971525929,-70286.75280722379,25474.18917831757
-128002.7678914843,-93482.91489787962,6298.791410736415
-165890.0728898253,-23113.71671831064,30883.20928794724
-82368.86621086672,-99482.79538763501,1777.755493164063
-48792.72613076009,49391.38595623947,6286.665958320411
-105746.2302457472,-14407.8628195015,31328.40904445604
-134184.7998504437,-13855.31498289507,32595.7831205016
-71806.58252989114,8259.224631850786,6329.738271950686
-163042.9907526818,-1489.96535411082,37141.95620054325
-14153.3703431126,-86871.61982242626,8949.765163458565
-103539.2435873543,-73100.23285829507,17218.66166172847
-39159.15067353398,24659.495510758,6234.954766206078
-120159.6675785882,-48482.49610537793,35229.92398303703
-130672.5071693598,-115115.7766728191,6074.365048252002
-79632.26352401791,-37749.30397987951,7033.954799587092
-14096.85148402623,-56143.41130323761,5251.174366388023
-49977.67013429025,-76735.8610233748,8468.847961041336
-76199.44214199198,24674.1668771183,6329.67488439537
-109944.6080550757,-20942.11593470864,7958.346069272551
-47463.48881872353,-69837.97967228451,1777.755493164063
-122141.0977606593,-64825.48505300956,12678.62851551225
-120988.2533366628,-36539.4757798033,17756.67158911543
-95240.30077764485,-25641.19273204606,6676.799073381936
-69660.98191588266,-75720.08435465793,6888.748090665917
-80943.73045509291,-38988.25717409563,7372.486321993461
-32457.23749827953,-110906.1377146939,9334.338365621479
-39240.24073063659,-75590.24348763382,8373.714752641074
-118733.3433688743,12535.73165507484,35493.70643657912
-129717.1593903507,-68070.50549153249,12797.73632441839
-160362.8926694487,-27919.67671882246,46028.83801887452
-104265.1019943867,-29734.2344183989,40992.19712746335
-112601.0152699501,-24490.46240473856,38004.61538796911
-113511.0420210664,-19982.05016100684,23487.92413865413
-24835.43524409511,-74730.48882640626,1777.755493164063
-34017.93116477947,-31635.18063484999,7362.506888223337
-131460.6049275414,-82391.4219358417,6332.7099609375
-139066.3266320431,-29081.44167997273,27366.54473745926
-78217.55260176428,-80097.38839330825,6637.987171944616
-126512.2352946079,-127422.7437235625,1777.755493164063
-158793.1248894288,-29747.45922797479,27786.53194941681
-114876.1983918179,-64720.63098829028,36105.30078125
-91659.39239123785,-69636.82854773302,6482.910903584137
-112393.3355187392,-72418.21081184919,8183.729155463387
-34674.28122966575,-105545.6643381556,9058.242331046078
-33809.59048726515,-89781.71411954729,8836.657869957702
-105122.9530285583,-21503.75202157882,46391.36328125
-78286.22846569642,-46062.66064772572,11011.69412911857
-119144.8668286609,-59402.71708251943,27050.24473796189
-97749.94606067211,-30596.89999307079,22282.09189550815
-116317.6377825189,-16829.51394206828,48550.53402378109
-126046.9001073926,-123531.5928810521,1777.755493164063
-112793.3923924967,-24093.92207518945,15530.00107805646
-125608.0582930444,-86863.16722379578,9137.245598956764
-96647.37985833929,-71386.00791663633,7173.002026543256
-164451.9394236108,-39350.6768483631,11156.61399355353
-106318.3712137961,6009.189876889293,14090.35620787996
-109935.9523795015,-29983.86090792792,11104.51731060643
-99543.92278484881,-69712.720587858,22202.705078125
-117456.9807496516,-17051.04241750184,7738.659294099951
-157669.6902134112,-44633.50929975119,16912.47978236275
-141529.6355887759,-71083.17691448459,24188.53737666061
-79410.62053355516,-119275.9093615153,1777.755493164063
-160023.5050057247,-20571.34962415184,46391.36328125
-161114.1208555524,-50564.00368947789,29210.93242345052
-167176.6914353899,-32773.21694296087,6036.7138671875
-150089.080375667,-49900.70610580084,27391.8794995316
-178829.3427158041,3557.549225548854,29039.86933232477
-109332.2638182078,11571.75202355606,39643.93359375
-77061.96171761236,-38228.204814998,7074.5974461063
-101963.6326138186,-122964.598746216,1777.755493164063
-146220.7927821666,-53551.28085431906,13729.60400788703
-69039.26464965887,35876.31223243343,6367.711546558025
-99484.31248838207,-26069.50797774589,39985.33860891542
-126941.481710561,-40079.32095108861,22690.19853808241
-67225.43391555834,-70845.32087864945,6963.210938126613
-126628.2067490825,-56430.06219102689,29548.86863116542
-48525.15659872514,-68039.07912731037,8049.683933779814
-22133.0581367473,-97152.95656457616,9029.620980593654
-129589.6817415632,-43688.65247105753,6440.948730468751
-130512.9261940781,-100917.2157145425,7006.627233808016
-84761.79074240846,-33374.5135462332,10975.86740721578
-68838.99036212167,-57219.40006671659,7101.760345681443
-125152.5959184783,-20784.48621166589,37658.82563839978
-80903.45294675839,-77561.22967631479,6457.290479508967
-14723.60229266364,-54512.29864787703,4617.777046919055
-133691.5061775858,-63420.21971460489,24915.111328125
-101501.0264523655,-34834.71209501651,24264.896484375
-131729.8811403444,-26797.31696404043,18140.32420892839
-159087.6803552639,-43529.00974815204,18101.80479025161
-104673.6985070471,2635.138864333181,6421.943677301456
-8847.480366067743,-74013.13820519197,8792.684294286119
-117305.5032395506,8088.147424154833,42984.08203125
-122776.1610157712,-37078.85844768854,14891.48616317562
-87944.99583731867,-25317.62869369963,16700.93814617657
-98869.1955081308,-52373.29053875397,31386.73018544175
-159515.7298409834,-8760.580148782188,13035.24049926843
-10391.93829996753,-86842.51870356356,8941.16805457454
-100973.030709152,-5008.975367741144,28433.46740316453
-40625.48154049027,-97437.43968874909,8995.708961417013
-129106.4497059876,-80880.31958801717,21934.78631660084
-145236.3138300336,-19216.83473605985,20530.19197331778
-139823.153813203,-80935.93594969793,18362.017578125
-89378.61346943403,-26107.34370703972,7445.38623046875
-99937.58107319201,-7143.308830569981,16035.41604640309
-124049.8233982754,-126961.0174894266,1777.755493164063
-29408.14636634487,-112019.4650771155,1777.755493164063
-108426.6718836801,-75507.92451132076,23271.92243849401
-93900.40152653919,-92403.32006578776,7362.107861873186
-126276.2786001545,-116919.0131492142,6073.861981769664
-47310.67673649854,-75548.05053518769,1777.755493164063
-149427.2352718449,-50483.39586782807,27778.9707526733
-8951.289322653685,-55117.99774708503,1777.755493164063
-12366.96499527258,-62819.47210846638,8417.377731503551
-18370.68023965269,-52677.65216998881,1777.755493164063
-142522.2598871089,-74546.10952673716,21414.17029428312
